event_date,decision_rule,_join_token,market_slug_market,group_item_title_market,contract_event_type_v2_market,event_set_v2_market,selected_yes_token_id_market,p_market,Y_event_int_market,hko_tmax_C,price_staleness_hours,market_slug_ecmwf,group_item_title_ecmwf,contract_event_type_v2_ecmwf,event_set_v2_ecmwf,selected_yes_token_id_ecmwf,p_ecmwf_proxy,Y_event_int_ecmwf,forecast_hko_daily_max_C,temperature_error_C,abs_temperature_error_C,selected_run_init_utc,decision_cutoff_utc,market_slug,group_item_title,contract_event_type_v2,event_set_v2,selected_yes_token_id,Y_event_int,Y_mismatch,brier_market_common,brier_ecmwf_common,log_market_common,log_ecmwf_common,delta_brier_market_minus_ecmwf,delta_log_market_minus_ecmwf
2026-04-01,24h_prior,2217105085674160947057305310232537454370298167764248642073346728367195238715,highest-temperature-in-hong-kong-on-april-1-2026-28c,28°C,interior_bin,"[28, 29)",2217105085674160947057305310232537454370298167764248642073346728367195238715,0.29,0,27.3,5.984722222222223,highest-temperature-in-hong-kong-on-april-1-2026-28c,28°C,interior_bin,"[28, 29)",2217105085674160947057305310232537454370298167764248642073346728367195238715,0.2475074624530771,0,28.0,0.6999999999999993,0.6999999999999993,2026-03-30T06:00:00+00:00,2026-03-30T16:00:00+00:00,highest-temperature-in-hong-kong-on-april-1-2026-28c,28°C,interior_bin,"[28, 29)",2217105085674160947057305310232537454370298167764248642073346728367195238715,0,False,0.0841,0.061259943969961365,0.342490308946776,0.2843641992894444,0.02284005603003863,0.058126109657331615
2026-04-10,24h_prior,54836983936980878212606421868210803097902568402169344278015434270494268497477,highest-temperature-in-hong-kong-on-april-10-2026-21c,21°C,interior_bin,"[21, 22)",54836983936980878212606421868210803097902568402169344278015434270494268497477,0.004,0,28.3,0.9963888888888888,highest-temperature-in-hong-kong-on-april-10-2026-21c,21°C,interior_bin,"[21, 22)",54836983936980878212606421868210803097902568402169344278015434270494268497477,0.0006319714028886,0,26.8,-1.5,1.5,2026-04-08T06:00:00+00:00,2026-04-08T16:00:00+00:00,highest-temperature-in-hong-kong-on-april-10-2026-21c,21°C,interior_bin,"[21, 22)",54836983936980878212606421868210803097902568402169344278015434270494268497477,0,False,1.6e-05,3.993878540689852e-07,0.004008021397538822,0.0006321711809894534,1.5600612145931014e-05,0.0033758502165493684
2026-04-10,24h_prior,36850248312549903875364114577225516929899282555521479198145552785017591833115,highest-temperature-in-hong-kong-on-april-10-2026-26c,26°C,interior_bin,"[26, 27)",36850248312549903875364114577225516929899282555521479198145552785017591833115,0.017,0,28.3,0.9955555555555556,highest-temperature-in-hong-kong-on-april-10-2026-26c,26°C,interior_bin,"[26, 27)",36850248312549903875364114577225516929899282555521479198145552785017591833115,0.2561336880197627,0,26.8,-1.5,1.5,2026-04-08T06:00:00+00:00,2026-04-08T16:00:00+00:00,highest-temperature-in-hong-kong-on-april-10-2026-26c,26°C,interior_bin,"[26, 27)",36850248312549903875364114577225516929899282555521479198145552785017591833115,0,False,0.00028900000000000003,0.06560446613860514,0.017146158834970514,0.2958939484935095,-0.06531546613860514,-0.27874778965853897
2026-04-10,24h_prior,27108372496993268654926442590603826923879365862633957505324227158731269160365,highest-temperature-in-hong-kong-on-april-10-2026-23c,23°C,interior_bin,"[23, 24)",27108372496993268654926442590603826923879365862633957505324227158731269160365,0.0015,0,28.3,0.9922222222222222,highest-temperature-in-hong-kong-on-april-10-2026-23c,23°C,interior_bin,"[23, 24)",27108372496993268654926442590603826923879365862633957505324227158731269160365,0.0253249029511799,0,26.8,-1.5,1.5,2026-04-08T06:00:00+00:00,2026-04-08T16:00:00+00:00,highest-temperature-in-hong-kong-on-april-10-2026-23c,23°C,interior_bin,"[23, 24)",27108372496993268654926442590603826923879365862633957505324227158731269160365,0,False,2.25e-06,0.0006413507094866803,0.0015011261262670914,0.025651097315091007,-0.0006391007094866803,-0.024149971188823914
2026-04-20,24h_prior,38671671540397723423601616464778815020942030519279746286912245970376987808406,highest-temperature-in-hong-kong-on-april-20-2026-24c,24°C,interior_bin,"[24, 25)",38671671540397723423601616464778815020942030519279746286912245970376987808406,0.005,0,28.4,0.9891666666666666,highest-temperature-in-hong-kong-on-april-20-2026-24c,24°C,interior_bin,"[24, 25)",38671671540397723423601616464778815020942030519279746286912245970376987808406,0.1015429725067298,0,26.6,-1.7999999999999972,1.7999999999999972,2026-04-18T06:00:00+00:00,2026-04-18T16:00:00+00:00,highest-temperature-in-hong-kong-on-april-20-2026-24c,24°C,interior_bin,"[24, 25)",38671671540397723423601616464778815020942030519279746286912245970376987808406,0,False,2.5e-05,0.010310975265502485,0.005012541823544286,0.10707640084353653,-0.010285975265502484,-0.10206385901999225
2026-04-16,12h_prior,107879621279143879080119755321860961453882763206109524172804879311021560328914,highest-temperature-in-hong-kong-on-april-16-2026-29c,29°C,interior_bin,"[29, 30)",107879621279143879080119755321860961453882763206109524172804879311021560328914,0.305,0,30.2,2.9855555555555555,highest-temperature-in-hong-kong-on-april-16-2026-29c,29°C,interior_bin,"[29, 30)",107879621279143879080119755321860961453882763206109524172804879311021560328914,0.0613738721449523,0,26.9,-3.3000000000000007,3.3000000000000007,2026-04-14T18:00:00+00:00,2026-04-15T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-16-2026-29c,29°C,interior_bin,"[29, 30)",107879621279143879080119755321860961453882763206109524172804879311021560328914,0,False,0.093025,0.003766752182064952,0.3638434334173448,0.0633380389593509,0.08925824781793504,0.3005053944579939
2026-03-23,12h_prior,112569944724276400416612320011071331534778074908231042530180631856344262900744,highest-temperature-in-hong-kong-on-march-23-2026-19c,19°C,interior_bin,"[19, 20)",112569944724276400416612320011071331534778074908231042530180631856344262900744,0.005,0,27.4,0.9919444444444444,highest-temperature-in-hong-kong-on-march-23-2026-19c,19°C,interior_bin,"[19, 20)",112569944724276400416612320011071331534778074908231042530180631856344262900744,0.0001155229661282,0,25.5,-1.8999999999999984,1.8999999999999984,2026-03-21T18:00:00+00:00,2026-03-22T04:00:00+00:00,highest-temperature-in-hong-kong-on-march-23-2026-19c,19°C,interior_bin,"[19, 20)",112569944724276400416612320011071331534778074908231042530180631856344262900744,0,False,2.5e-05,1.3345555703057243e-08,0.005012541823544286,0.0001155296394199586,2.4986654444296943e-05,0.004897012184124328
2026-03-23,12h_prior,44948127609813227591505175151877664275813448015319081155608612741819130745270,highest-temperature-in-hong-kong-on-march-23-2026-20c,20°C,interior_bin,"[20, 21)",44948127609813227591505175151877664275813448015319081155608612741819130745270,0.004,0,27.4,0.9925,highest-temperature-in-hong-kong-on-march-23-2026-20c,20°C,interior_bin,"[20, 21)",44948127609813227591505175151877664275813448015319081155608612741819130745270,0.0012270316416649,0,25.5,-1.8999999999999984,1.8999999999999984,2026-03-21T18:00:00+00:00,2026-03-22T04:00:00+00:00,highest-temperature-in-hong-kong-on-march-23-2026-20c,20°C,interior_bin,"[20, 21)",44948127609813227591505175151877664275813448015319081155608612741819130745270,0,False,1.6e-05,1.5056066496468595e-06,0.004008021397538822,0.0012277850613660259,1.449439335035314e-05,0.002780236336172796
2026-04-05,12h_prior,41698514529858891844589742513124336251360409885818830357575227634874978902711,highest-temperature-in-hong-kong-on-april-5-2026-28c,28°C,interior_bin,"[28, 29)",41698514529858891844589742513124336251360409885818830357575227634874978902711,0.065,0,25.7,0.9855555555555556,highest-temperature-in-hong-kong-on-april-5-2026-28c,28°C,interior_bin,"[28, 29)",41698514529858891844589742513124336251360409885818830357575227634874978902711,0.0034013202343928,0,24.0,-1.6999999999999993,1.6999999999999993,2026-04-03T18:00:00+00:00,2026-04-04T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-5-2026-28c,28°C,interior_bin,"[28, 29)",41698514529858891844589742513124336251360409885818830357575227634874978902711,0,False,0.0042250000000000005,1.1568979336889892e-05,0.06720874969344999,0.00340711787421401,0.00421343102066311,0.06380163181923598
2026-04-15,12h_prior,72967961967480398642090394709558940770842347445291828200217599776104621012747,highest-temperature-in-hong-kong-on-april-15-2026-23c,23°C,interior_bin,"[23, 24)",72967961967480398642090394709558940770842347445291828200217599776104621012747,0.0015,0,28.9,2.985,highest-temperature-in-hong-kong-on-april-15-2026-23c,23°C,interior_bin,"[23, 24)",72967961967480398642090394709558940770842347445291828200217599776104621012747,0.0118293491499045,0,27.3,-1.599999999999998,1.599999999999998,2026-04-13T18:00:00+00:00,2026-04-14T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-15-2026-23c,23°C,interior_bin,"[23, 24)",72967961967480398642090394709558940770842347445291828200217599776104621012747,0,False,2.25e-06,0.0001399335013103463,0.0015011261262670914,0.011899872616775851,-0.0001376835013103463,-0.01039874649050876
2026-05-25,12h_prior,75939329840093649847578306755371730324910401019213370478663171157626691565966,highest-temperature-in-hong-kong-on-may-25-2026-25c,25°C,interior_bin,"[25, 26)",75939329840093649847578306755371730324910401019213370478663171157626691565966,0.0005,0,32.0,0.9980555555555556,highest-temperature-in-hong-kong-on-may-25-2026-25c,25°C,interior_bin,"[25, 26)",75939329840093649847578306755371730324910401019213370478663171157626691565966,0.0049620348176447,0,29.8,-2.1999999999999997,2.1999999999999997,2026-05-23T18:00:00+00:00,2026-05-24T04:00:00+00:00,highest-temperature-in-hong-kong-on-may-25-2026-25c,25°C,interior_bin,"[25, 26)",75939329840093649847578306755371730324910401019213370478663171157626691565966,0,False,2.5e-07,2.4621789531518272e-05,0.0005001250416822429,0.0049743865892983375,-2.4371789531518273e-05,-0.004474261547616095
2026-03-23,12h_prior,114926042286195638295144866384392436539097553409939370449417086970144076257155,highest-temperature-in-hong-kong-on-march-23-2026-21c,21°C,interior_bin,"[21, 22)",114926042286195638295144866384392436539097553409939370449417086970144076257155,0.017,0,27.4,0.9947222222222222,highest-temperature-in-hong-kong-on-march-23-2026-21c,21°C,interior_bin,"[21, 22)",114926042286195638295144866384392436539097553409939370449417086970144076257155,0.0084654305970152,0,25.5,-1.8999999999999984,1.8999999999999984,2026-03-21T18:00:00+00:00,2026-03-22T04:00:00+00:00,highest-temperature-in-hong-kong-on-march-23-2026-21c,21°C,interior_bin,"[21, 22)",114926042286195638295144866384392436539097553409939370449417086970144076257155,0,False,0.00028900000000000003,7.166351519288114e-05,0.017146158834970514,0.008501465868121474,0.0002173364848071189,0.00864469296684904
2026-04-01,12h_prior,44949916810529548120680678974005916291746611437060914085328650456191313099194,highest-temperature-in-hong-kong-on-april-1-2026-24c,24°C,interior_bin,"[24, 25)",44949916810529548120680678974005916291746611437060914085328650456191313099194,0.0435,0,27.3,1.9836111111111112,highest-temperature-in-hong-kong-on-april-1-2026-24c,24°C,interior_bin,"[24, 25)",44949916810529548120680678974005916291746611437060914085328650456191313099194,0.0486934252774081,0,27.3,0.0,0.0,2026-03-30T18:00:00+00:00,2026-03-31T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-1-2026-24c,24°C,interior_bin,"[24, 25)",44949916810529548120680678974005916291746611437060914085328650456191313099194,0,False,0.0018922499999999998,0.0023710496652465263,0.04447449010182947,0.04991889749055816,-0.0004787996652465265,-0.005444407388728693
2026-03-23,12h_prior,107058099367462719500521223268209486590354418058394651721958544630810952142213,highest-temperature-in-hong-kong-on-march-23-2026-22c,22°C,interior_bin,"[22, 23)",107058099367462719500521223268209486590354418058394651721958544630810952142213,0.0205,0,27.4,0.9894444444444443,highest-temperature-in-hong-kong-on-march-23-2026-22c,22°C,interior_bin,"[22, 23)",107058099367462719500521223268209486590354418058394651721958544630810952142213,0.0379750236441693,0,25.5,-1.8999999999999984,1.8999999999999984,2026-03-21T18:00:00+00:00,2026-03-22T04:00:00+00:00,highest-temperature-in-hong-kong-on-march-23-2026-22c,22°C,interior_bin,"[22, 23)",107058099367462719500521223268209486590354418058394651721958544630810952142213,0,False,0.00042025000000000005,0.0014421024207752172,0.02071304159754157,0.03871486570561307,-0.0010218524207752171,-0.0180018241080715
2026-05-30,12h_prior,29433771796781791963134752847722043393176820776469039612447712623833844812489,highest-temperature-in-hong-kong-on-may-30-2026-24c,24°C,interior_bin,"[24, 25)",29433771796781791963134752847722043393176820776469039612447712623833844812489,0.0005,0,32.6,0.9977777777777778,highest-temperature-in-hong-kong-on-may-30-2026-24c,24°C,interior_bin,"[24, 25)",29433771796781791963134752847722043393176820776469039612447712623833844812489,0.0022916528648326,0,29.2,-3.400000000000002,3.400000000000002,2026-05-28T18:00:00+00:00,2026-05-29T04:00:00+00:00,highest-temperature-in-hong-kong-on-may-30-2026-24c,24°C,interior_bin,"[24, 25)",29433771796781791963134752847722043393176820776469039612447712623833844812489,0,False,2.5e-07,5.251672852895463e-06,0.0005001250416822429,0.002294282719837081,-5.001672852895463e-06,-0.001794157678154838
2026-04-01,12h_prior,8604720886787485019697790883292245503562985545875997741180261352304494220128,highest-temperature-in-hong-kong-on-april-1-2026-20corbelow,20°C or below,lower_tail_endpoint,"(-infinity, 21)",8604720886787485019697790883292245503562985545875997741180261352304494220128,0.0005,0,27.3,0.9852777777777778,highest-temperature-in-hong-kong-on-april-1-2026-20corbelow,20°C or below,lower_tail_endpoint,"(-infinity, 21)",8604720886787485019697790883292245503562985545875997741180261352304494220128,1.3345749015902795e-05,0,27.3,0.0,0.0,2026-03-30T18:00:00+00:00,2026-03-31T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-1-2026-20corbelow,20°C or below,lower_tail_endpoint,"(-infinity, 21)",8604720886787485019697790883292245503562985545875997741180261352304494220128,0,False,2.5e-07,1.7810901679547043e-10,0.0005001250416822429,1.3345838071203535e-05,2.4982189098320453e-07,0.00048677920361103933
2026-03-23,12h_prior,1992409537585396768992248556042923700386754326555499331703434887743592834043,highest-temperature-in-hong-kong-on-march-23-2026-23c,23°C,interior_bin,"[23, 24)",1992409537585396768992248556042923700386754326555499331703434887743592834043,0.082,0,27.4,0.9927777777777778,highest-temperature-in-hong-kong-on-march-23-2026-23c,23°C,interior_bin,"[23, 24)",1992409537585396768992248556042923700386754326555499331703434887743592834043,0.1108649016586423,0,25.5,-1.8999999999999984,1.8999999999999984,2026-03-21T18:00:00+00:00,2026-03-22T04:00:00+00:00,highest-temperature-in-hong-kong-on-march-23-2026-23c,23°C,interior_bin,"[23, 24)",1992409537585396768992248556042923700386754326555499331703434887743592834043,0,False,0.006724000000000001,0.012291026419780427,0.08555788836164654,0.11750608837579467,-0.005567026419780427,-0.03194820001414812
2026-04-15,12h_prior,61987845043323177934129679021316900041876771071191229576825138543285066296461,highest-temperature-in-hong-kong-on-april-15-2026-22c,22°C,interior_bin,"[22, 23)",61987845043323177934129679021316900041876771071191229576825138543285066296461,0.002,0,28.9,2.983888888888889,highest-temperature-in-hong-kong-on-april-15-2026-22c,22°C,interior_bin,"[22, 23)",61987845043323177934129679021316900041876771071191229576825138543285066296461,0.0018689209978889,0,27.3,-1.599999999999998,1.599999999999998,2026-04-13T18:00:00+00:00,2026-04-14T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-15-2026-22c,22°C,interior_bin,"[22, 23)",61987845043323177934129679021316900041876771071191229576825138543285066296461,0,False,4e-06,3.492865696350042e-06,0.0020020026706730793,0.001870669609755052,5.071343036499578e-07,0.00013133306091802732
2026-03-23,12h_prior,71788933480081292507042279969719059660069314906232436902735095892469406082500,highest-temperature-in-hong-kong-on-march-23-2026-24c,24°C,interior_bin,"[24, 25)",71788933480081292507042279969719059660069314906232436902735095892469406082500,0.0525,0,27.4,0.9891666666666666,highest-temperature-in-hong-kong-on-march-23-2026-24c,24°C,interior_bin,"[24, 25)",71788933480081292507042279969719059660069314906232436902735095892469406082500,0.2107860862503066,0,25.5,-1.8999999999999984,1.8999999999999984,2026-03-21T18:00:00+00:00,2026-03-22T04:00:00+00:00,highest-temperature-in-hong-kong-on-march-23-2026-24c,24°C,interior_bin,"[24, 25)",71788933480081292507042279969719059660069314906232436902735095892469406082500,0,False,0.0027562499999999996,0.04443077415672169,0.05392834202555563,0.236717874794341,-0.04167452415672169,-0.18278953276878537
2026-05-25,12h_prior,27750127037932464795890430207652349224455785662532746372788523079623814252261,highest-temperature-in-hong-kong-on-may-25-2026-24c,24°C,interior_bin,"[24, 25)",27750127037932464795890430207652349224455785662532746372788523079623814252261,0.0005,0,32.0,0.9986111111111112,highest-temperature-in-hong-kong-on-may-25-2026-24c,24°C,interior_bin,"[24, 25)",27750127037932464795890430207652349224455785662532746372788523079623814252261,0.0006319714028886,0,29.8,-2.1999999999999997,2.1999999999999997,2026-05-23T18:00:00+00:00,2026-05-24T04:00:00+00:00,highest-temperature-in-hong-kong-on-may-25-2026-24c,24°C,interior_bin,"[24, 25)",27750127037932464795890430207652349224455785662532746372788523079623814252261,0,False,2.5e-07,3.993878540689852e-07,0.0005001250416822429,0.0006321711809894534,-1.493878540689852e-07,-0.00013204613930721055
